needs_review_id,supplier_sku,raw_desc,qty,unit_raw,net_price,issue_code,suggestion_1,suggestion_2,suggestion_3,set_product_id,set_unit,set_pack_size,set_pack_unit,persist_mode,reason
OFF-TM-20260211-0020,100976,ΑΝΑΤΟΛΗ Ρίγανη (50g),1.0,pcs,1.39,unmapped,,,,,,,,,
OFF-TM-20260211-0021,101127,Αντίδια εγχώρια,1.0,pcs,1.44,unmapped,,,,,,,,,
OFF-TM-20260211-0022,225722,Αποξηραμένα μανιτάρια πορτσίνι σε κουτί 30g,1.0,pcs,4.2,unmapped,,,,,,,,,
OFF-TM-20260211-0023,204638,ΑΠΟΣΤΟΛΟΥ μάραθο άκοπο (100gr),1.0,pcs,1.71,unmapped,,,,,,,,,
OFF-TM-20260211-0024,107467,Αχλάδια κρυστάλλια εγχώρια,1.0,pcs,1.79,unmapped,,,,,,,,,
OFF-TM-20260211-0025,110350,Αχλάδια κρυστάλλια εγχώρια,1.0,pcs,1.72,unmapped,,,,,,,,,
OFF-TM-20260211-0026,136059,Αχλάδια φέτελ βιολογικά (bio) εισαγωγής,1.0,pcs,6.09,unmapped,,,,,,,,,
OFF-TM-20260211-0027,159437,Βαλεριάνα εγχώρια (100g),1.0,pcs,1.56,unmapped,,,,,,,,,
OFF-TM-20260211-0028,113988,Βανίλιες εγχώριες,1.0,pcs,2.4,unmapped,,,,,,,,,
OFF-TM-20260211-0029,129135,Βασιλικός MASTER CHEF (155g),1.0,pcs,2.39,unmapped,,,,,,,,,
OFF-TM-20260211-0030,144214,Βασιλικός MASTER CHEF (500g),1.0,pcs,4.6,unmapped,,,,,,,,,
OFF-TM-20260211-0031,226881,Βασιλομανίταρα αποξηραμένα Ε.Ε. 500g,1.0,pcs,60.0,unmapped,,,,,,,,,
OFF-TM-20260211-0032,226850,Βασιλομανίταρα αποξηραμένα τρίμμα Ε.Ε. 500g,1.0,pcs,50.0,unmapped,,,,,,,,,
OFF-TM-20260211-0033,107520,Γλυκοπατάτες κόκκινες εγχώριες,1.0,pcs,1.59,unmapped,,,,,,,,,
OFF-TM-20260211-0034,144210,Δάφνη MASTER CHEF σε φύλλα (250g),1.0,pcs,5.84,unmapped,,,,,,,,,
OFF-TM-20260211-0035,122712,Δεντρολίβανο MASTER CHEF (160g),1.0,pcs,2.65,unmapped,,,,,,,,,
OFF-TM-20260211-0036,152841,Δεντρολίβανο Μαραθώνα (25g),1.0,pcs,1.55,unmapped,,,,,,,,,
OFF-TM-20260211-0037,135525,Δυόσμος MASTER CHEF τριμμένος (130g),1.0,pcs,2.57,unmapped,,,,,,,,,
OFF-TM-20260211-0038,151471,Δυόσμος εγχώριος,1.0,pcs,1.01,unmapped,,,,,,,,,
OFF-TM-20260211-0039,108179,Δυόσμος ΗΛΙΟΣ (500g),1.0,pcs,5.24,unmapped,,,,,,,,,
OFF-TM-20260211-0040,101556,Δυόσμος ΙΝΔΙΑ (500g),1.0,pcs,5.14,unmapped,,,,,,,,,
OFF-TM-20260211-0041,152823,Δυόσμος Μαραθώνα (25g),1.0,pcs,1.08,unmapped,,,,,,,,,
OFF-TM-20260211-0042,154212,Δυόσμος σε γλαστράκι (11cm),1.0,pcs,1.7,unmapped,,,,,,,,,
OFF-TM-20260211-0043,160105,Ελληνικά φύλλα σαλάτα ανάμεικτη Baby Leaf 1kg,1.0,pcs,6.65,unmapped,,,,,,,,,
OFF-TM-20260211-0044,109802,Εστραγκόν MASTER CHEF (70g),1.0,pcs,4.48,unmapped,,,,,,,,,
OFF-TM-20260211-0045,204639,ΗΛΙΟΣ δεντρολίβανο σε γυάλινο βάζο 70g,1.0,pcs,2.71,unmapped,,,,,,,,,
OFF-TM-20260211-0046,204640,ΗΛΙΟΣ εστραγκόν σε γυάλινο βάζο 35g,1.0,pcs,2.98,unmapped,,,,,,,,,
OFF-TM-20260211-0047,204667,ΗΛΙΟΣ θυμάρι σε γυάλινο βάζο 100g,1.0,pcs,2.76,unmapped,,,,,,,,,
OFF-TM-20260211-0048,171701,Θρούμπι ΑΠΟΣΤΟΛΟΥ (100g),1.0,pcs,2.04,unmapped,,,,,,,,,
OFF-TM-20260211-0049,125613,Θυμάρι MASTER CHEF (160g),1.0,pcs,2.34,unmapped,,,,,,,,,
OFF-TM-20260211-0050,152511,Κάστανα ολόκληρα καθαρισμένα εισαγωγής 200g,1.0,pcs,2.81,unmapped,,,,,,,,,
OFF-TM-20260211-0051,153085,Κάστανα ολόκληρα προβρασμένα Γαλλίας (400g),1.0,pcs,5.73,unmapped,,,,,,,,,
OFF-TM-20260211-0052,160640,Κάστανα χοντρά εγχώρια,1.0,pcs,5.84,unmapped,,,,,,,,,
OFF-TM-20260211-0053,154316,Καλαμπόκι προβρασμένο εγχώριο (400g),1.0,pcs,2.8,unmapped,,,,,,,,,
OFF-TM-20260211-0054,140506,Καρότα βιολογικά (bio) εγχώρια,1.0,pcs,1.96,unmapped,,,,,,,,,
OFF-TM-20260211-0055,146181,Καρότα βιολογικά (bio) εισαγωγής,1.0,pcs,1.94,unmapped,,,,,,,,,
OFF-TM-20260211-0056,114022,Καρότα εγχώρια 5kg,1.0,pcs,3.15,unmapped,,,,,,,,,
OFF-TM-20260211-0057,102992,Καρύδα εισαγωγής,1.0,pcs,2.01,unmapped,,,,,,,,,
OFF-TM-20260211-0058,139756,Κολοκυθάκια βιολογικά (bio) εγχώρια,1.0,pcs,5.77,unmapped,,,,,,,,,
OFF-TM-20260211-0059,166430,Κολοκύθα butternut εγχώρια,1.0,pcs,0.92,unmapped,,,,,,,,,
OFF-TM-20260211-0060,166432,Κολοκύθα muscat εγχώρια,1.0,pcs,0.92,unmapped,,,,,,,,,
OFF-TM-20260211-0061,146220,Κολοκύθια εγχώρια,1.0,pcs,2.64,unmapped,,,,,,,,,
OFF-TM-20260211-0062,108974,Κολοκύθια εισαγωγής,1.0,pcs,3.3,unmapped,,,,,,,,,
OFF-TM-20260211-0063,107523,Κολοκύθια στρογγυλά εγχώρια,1.0,pcs,3.07,unmapped,,,,,,,,,
OFF-TM-20260211-0064,133212,Κουνουπίδι εγχώριο,1.0,pcs,1.92,unmapped,,,,,,,,,
OFF-TM-20260211-0065,108422,Κουνουπίδι εισαγωγής,1.0,pcs,1.89,unmapped,,,,,,,,,
OFF-TM-20260211-0066,217572,ΚΟΥΡΙΚΟΣ ρίγανη Ελληνική 250g,1.0,pcs,2.56,unmapped,,,,,,,,,
OFF-TM-20260211-0067,152183,Κρεμμυδάκια φρέσκα εγχώρια,1.0,pcs,2.27,unmapped,,,,,,,,,
OFF-TM-20260211-0068,154645,Κρεμμύδια κοκκάρι στιφάδο,1.0,pcs,1.37,unmapped,,,,,,,,,
OFF-TM-20260211-0069,162073,Κρεμμύδια κόκκινα ξερά 50-70 εγχώρια,1.0,pcs,0.65,unmapped,,,,,,,,,
OFF-TM-20260211-0070,166205,Κρεμμύδια κόκκινα ξερά εγχώρια 50-70mm,1.0,pcs,0.57,unmapped,,,,,,,,,
OFF-TM-20260211-0071,166206,Κρεμμύδια κόκκινα ξερά εγχώρια 70-90mm,1.0,pcs,0.54,unmapped,,,,,,,,,
OFF-TM-20260211-0072,156406,Κρεμμύδια ξανθά βιολογικά (bio) εγχώρια,1.0,pcs,1.7,unmapped,,,,,,,,,
OFF-TM-20260211-0073,162074,Κρεμμύδια ξανθά ξερά 50-70 εγχώρια,1.0,pcs,0.65,unmapped,,,,,,,,,
OFF-TM-20260211-0074,166318,Κρεμμύδια ξανθά ξερά 50-70 εγχώρια,1.0,pcs,0.65,unmapped,,,,,,,,,
OFF-TM-20260211-0075,126881,Κρεμμύδια ξερά βιολογικά (bio) εγχώρια,1.0,pcs,1.7,unmapped,,,,,,,,,
OFF-TM-20260211-0076,154100,Κόλιανδρος σε γλαστράκι (11cm),1.0,pcs,1.7,unmapped,,,,,,,,,
OFF-TM-20260211-0077,169952,Λάιμ εισαγωγής,1.0,pcs,3.46,unmapped,,,,,,,,,
OFF-TM-20260211-0078,101128,Λάχανο άσπρο εγχώριο,1.0,pcs,0.38,unmapped,,,,,,,,,
OFF-TM-20260211-0079,107505,Λάχανο κινέζικο εγχώριο,1.0,pcs,1.53,unmapped,,,,,,,,,
OFF-TM-20260211-0080,151478,Λάχανο κόκκινο εγχώριο,1.0,pcs,0.82,unmapped,,,,,,,,,
OFF-TM-20260211-0081,141645,Λεμόνια βιολογικά (bio) εγχώρια (250g),1.0,pcs,1.76,unmapped,,,,,,,,,
OFF-TM-20260211-0082,126844,Λεμόνια εγχώρια,1.0,pcs,1.18,unmapped,,,,,,,,,
OFF-TM-20260211-0083,188904,Λεντινούλα πούδρα εισαγωγής (120g),1.0,pcs,7.6,unmapped,,,,,,,,,
OFF-TM-20260211-0084,198814,Λεντινούλα φέτες αποξηραμένες Πολωνίας 25g,1.0,pcs,3.8,unmapped,,,,,,,,,
OFF-TM-20260211-0085,110165,Λωτός εισαγωγής,1.0,pcs,4.12,unmapped,,,,,,,,,
OFF-TM-20260211-0086,126923,Μάνγκο εισαγωγής,1.0,pcs,2.73,unmapped,,,,,,,,,
OFF-TM-20260211-0087,101100,Μήλα fuji εγχώρια,1.0,pcs,1.8,unmapped,,,,,,,,,
OFF-TM-20260211-0088,120351,Μήλα golden εγχώρια,1.0,pcs,1.6,unmapped,,,,,,,,,
OFF-TM-20260211-0089,146091,Μήλα Granny Smith εγχώρια,1.0,pcs,1.59,unmapped,,,,,,,,,
OFF-TM-20260211-0090,158748,Μήλα starking,1.0,pcs,2.28,unmapped,,,,,,,,,
OFF-TM-20260211-0091,133217,Μήλα starking βιολογικά (bio) εγχώρια,1.0,pcs,3.25,unmapped,,,,,,,,,
OFF-TM-20260211-0092,139697,Μήλα starking εγχώρια,1.0,pcs,1.45,unmapped,,,,,,,,,
OFF-TM-20260211-0093,163003,Μήλα starking Πηλίου,1.0,pcs,1.42,unmapped,,,,,,,,,
OFF-TM-20260211-0094,114144,Μήλα starking συσκευασμένα εγχώρια,1.0,pcs,1.3,unmapped,,,,,,,,,
OFF-TM-20260211-0095,149257,Μήλα φιρίκια εγχώρια,1.0,pcs,2.96,unmapped,,,,,,,,,
OFF-TM-20260211-0096,153856,Μανιτάρια agaricus mini Πολωνίας (~3kg),1.0,pcs,3.15,unmapped,,,,,,,,,
OFF-TM-20260211-0097,145613,Μανιτάρια portobello εισαγωγής ~500g ανά τεμ.,1.0,pcs,2.52,unmapped,,,,,,,,,
OFF-TM-20260211-0098,153504,Μανιτάρια καφέ shimeji Κίνας (150g),1.0,pcs,1.19,unmapped,,,,,,,,,
OFF-TM-20260211-0099,201912,Μανιτάρια κορντισεπς αποξηραμένα Εισαγωγής 30g,1.0,pcs,4.1,unmapped,,,,,,,,,
OFF-TM-20260211-0100,153503,Μανιτάρια λευκά shame ji Κίνας (150g),1.0,pcs,1.19,unmapped,,,,,,,,,
OFF-TM-20260211-0101,139735,Μανιτάρια λευκά γίγας εισαγωγής,1.0,pcs,3.67,unmapped,,,,,,,,,
OFF-TM-20260211-0102,132114,Μανιτάρια λευκά γίγας εισαγωγής (500g),1.0,pcs,1.91,unmapped,,,,,,,,,
OFF-TM-20260211-0103,119311,Μανιτάρια λευκά εισαγωγής (500g),1.0,pcs,1.74,unmapped,,,,,,,,,
OFF-TM-20260211-0104,159418,Μανιτάρια μαύρες τρομπέτες εισαγωγής(25g),1.0,pcs,6.2,unmapped,,,,,,,,,
OFF-TM-20260211-0105,154019,Μανιτάρια μαύρη τρούφα (45g),1.0,pcs,9.1,unmapped,,,,,,,,,
OFF-TM-20260211-0106,201665,Μανιτάρια μορχέλες αποξηραμένα Καναδά (25g),1.0,pcs,12.1,unmapped,,,,,,,,,
OFF-TM-20260211-0107,159648,Μανιτάρια πλευρώτους (400g),1.0,pcs,3.25,unmapped,,,,,,,,,
OFF-TM-20260211-0108,159647,Μανιτάρια πλευρώτους (500g),1.0,pcs,2.98,unmapped,,,,,,,,,
OFF-TM-20260211-0109,127645,Μανιτάρια πλευρώτους εγχώρια,1.0,pcs,5.75,unmapped,,,,,,,,,
OFF-TM-20260211-0110,127689,Μανιτάρια πλευρώτους εγχώρια (500g),1.0,pcs,2.08,unmapped,,,,,,,,,
OFF-TM-20260211-0111,159417,Μανιτάρια ποικιλία του δάσους Εύβοιας (30g),1.0,pcs,4.2,unmapped,,,,,,,,,
OFF-TM-20260211-0112,159427,Μανιτάρια ποικιλίας του δάσους Εύβοιας (80g),1.0,pcs,7.5,unmapped,,,,,,,,,
OFF-TM-20260211-0113,225724,Μανιτάρια πορτσίνι σε πούδρα 25g,1.0,pcs,2.7,unmapped,,,,,,,,,
OFF-TM-20260211-0114,133172,Μανταρίνια νόβα εγχώρια,1.0,pcs,1.35,unmapped,,,,,,,,,
OFF-TM-20260211-0115,146121,Μαρούλι εισαγωγής,1.0,pcs,0.99,unmapped,,,,,,,,,
OFF-TM-20260211-0116,154101,Μαϊντανό σε γλαστράκι (11cm),1.0,pcs,1.7,unmapped,,,,,,,,,
OFF-TM-20260211-0117,105545,Μαϊντανός ΑΠΟΣΤΟΛΟΥ αφυδατωμένος (200g),1.0,pcs,2.85,unmapped,,,,,,,,,
OFF-TM-20260211-0118,159313,Μαϊντανός εγχώριος,1.0,pcs,0.52,unmapped,,,,,,,,,
OFF-TM-20260211-0119,114089,Μελιτζάνες τσακώνικες,1.0,pcs,2.61,unmapped,,,,,,,,,
OFF-TM-20260211-0120,114025,Μελιτζάνες φλάσκες εγχώριες,1.0,pcs,3.1,unmapped,,,,,,,,,
OFF-TM-20260211-0121,151534,Μπανάνες Chiquita Κεντρικής Αμερικής,1.0,pcs,1.57,unmapped,,,,,,,,,
OFF-TM-20260211-0122,153919,Μπανάνες DOLE βιολογικές (bio) Εκουαδόρ,1.0,pcs,1.68,unmapped,,,,,,,,,
OFF-TM-20260211-0123,151813,Μπανάνες Dole Κεντρικής Αμερικής,1.0,pcs,1.52,unmapped,,,,,,,,,
OFF-TM-20260211-0124,124201,Μπανάνες εισαγωγής,1.0,pcs,1.11,unmapped,,,,,,,,,
OFF-TM-20260211-0125,193729,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ σαλάτα σπανάκι 250g,1.0,pcs,1.9,unmapped,,,,,,,,,
OFF-TM-20260211-0126,146122,Μπρόκολο εγχώριο,1.0,pcs,2.88,unmapped,,,,,,,,,
OFF-TM-20260211-0127,123032,Μπρόκολο εισαγωγής,1.0,pcs,2.86,unmapped,,,,,,,,,
OFF-TM-20260211-0128,135179,Ντομάτες βιολογικές (bio) εγχώριες,1.0,pcs,2.3,unmapped,,,,,,,,,
OFF-TM-20260211-0129,107504,Ντομάτες εγχώριες,1.0,pcs,1.83,unmapped,,,,,,,,,
OFF-TM-20260211-0130,114018,Ντομάτες τσαμπί εγχώριες,1.0,pcs,2.18,unmapped,,,,,,,,,
OFF-TM-20260211-0131,126873,Ντομάτες ψιλές εγχώριες,1.0,pcs,1.28,unmapped,,,,,,,,,
OFF-TM-20260211-0132,156672,Ντοματίνια βελανίδι εγχώρια,1.0,pcs,4.29,unmapped,,,,,,,,,
OFF-TM-20260211-0133,155180,Ντοματίνια βελανίδι εγχώρια (250g),1.0,pcs,1.54,unmapped,,,,,,,,,
OFF-TM-20260211-0134,162931,Παντζάρια ΒΕΖΥΡΟΓΛΟΥ Baby Leaf εγχώρια (100g),1.0,pcs,1.5,unmapped,,,,,,,,,
OFF-TM-20260211-0135,133213,Παντζάρια εγχώρια,1.0,pcs,1.19,unmapped,,,,,,,,,
OFF-TM-20260211-0136,154751,Παντζάρια καθαρισμένα εγχώρια (500g),1.0,pcs,1.82,unmapped,,,,,,,,,
OFF-TM-20260211-0137,187125,Πατάτες mini σε δίχτυ εισαγωγής,1.0,pcs,1.54,unmapped,,,,,,,,,
OFF-TM-20260211-0138,152358,Πατάτες άπλυτες Γαλλίας,1.0,pcs,0.57,unmapped,,,,,,,,,
OFF-TM-20260211-0139,127986,Πατάτες βιολογικές (bio) Εγχώριες,1.0,pcs,1.7,unmapped,,,,,,,,,
OFF-TM-20260211-0140,126880,Πατάτες εγχώριες,1.0,pcs,0.61,unmapped,,,,,,,,,
OFF-TM-20260211-0141,165007,Πατάτες εγχώριες,1.0,pcs,0.6,unmapped,,,,,,,,,
OFF-TM-20260211-0142,152936,Πατάτες εισαγωγής σακί με τύρφη ~25kg,1.0,pcs,0.57,unmapped,,,,,,,,,
OFF-TM-20260211-0143,161425,Πατάτες εισαγωγής συσκευασία με τύρφη ~10kg,1.0,pcs,0.55,unmapped,,,,,,,,,
OFF-TM-20260211-0144,158731,Πατάτες Κύπρου 20kg,1.0,pcs,1.14,unmapped,,,,,,,,,
OFF-TM-20260211-0145,158732,Πατάτες Κύπρου συσκευασμένες (3kg),1.0,pcs,1.2,unmapped,,,,,,,,,
OFF-TM-20260211-0146,153358,Πατάτες πλυμένες Γαλλίας,1.0,pcs,0.75,unmapped,,,,,,,,,
OFF-TM-20260211-0147,110039,Πιπεριές ανάμεικτες εισαγωγής (450g),1.0,pcs,2.12,unmapped,,,,,,,,,
OFF-TM-20260211-0148,120369,Πιπεριές κέρατο εγχώριες,1.0,pcs,3.11,unmapped,,,,,,,,,
OFF-TM-20260211-0149,126960,Πιπεριές κίτρινες εισαγωγής,1.0,pcs,3.67,unmapped,,,,,,,,,
OFF-TM-20260211-0150,151740,Πιπεριές καυτερές εγχώριες,1.0,pcs,2.82,unmapped,,,,,,,,,
OFF-TM-20260211-0151,114090,Πιπεριές κόκκινες εισαγωγής,1.0,pcs,3.26,unmapped,,,,,,,,,
OFF-TM-20260211-0152,141634,Πιπεριές κόκκινες καυτερές εισαγωγής,1.0,pcs,5.68,unmapped,,,,,,,,,
OFF-TM-20260211-0153,114017,Πιπεριές ξανθές εγχώριες,1.0,pcs,3.03,unmapped,,,,,,,,,
OFF-TM-20260211-0154,133208,Πιπεριές πορτοκαλί εισαγωγής,1.0,pcs,3.46,unmapped,,,,,,,,,
OFF-TM-20260211-0155,109888,Πιπεριές πράσινες βιολογικές (bio) εγχώριες,1.0,pcs,3.48,unmapped,,,,,,,,,
OFF-TM-20260211-0156,133209,Πιπεριές πράσινες εγχώριες,1.0,pcs,3.03,unmapped,,,,,,,,,
OFF-TM-20260211-0157,126872,Πιπεριές Φλωρίνης εγχώριες,1.0,pcs,3.24,unmapped,,,,,,,,,
OFF-TM-20260211-0158,122142,Πιπερόριζα (Ginger) εισαγωγής,1.0,pcs,3.35,unmapped,,,,,,,,,
OFF-TM-20260211-0159,171520,Ποικιλία φρέσκων μανιταριών (300g),1.0,pcs,3.46,unmapped,,,,,,,,,
OFF-TM-20260211-0160,165008,Πορτοκάλια valencia σε διχτάκι εγχώρια,1.0,pcs,0.88,unmapped,,,,,,,,,
OFF-TM-20260211-0161,139693,Πορτοκάλια ναβαλίνες βιολογικά (bio) εγχώρια,1.0,pcs,1.48,unmapped,,,,,,,,,
OFF-TM-20260211-0162,107466,Πορτοκάλια ναβαλίνες εγχώρια,1.0,pcs,0.86,unmapped,,,,,,,,,
OFF-TM-20260211-0163,165539,Πορτοκάλια ναβαλίνες εγχώρια,1.0,pcs,0.7,unmapped,,,,,,,,,
OFF-TM-20260211-0164,165538,Πορτοκάλια χυμού ναβαλίνες εγχώρια,1.0,pcs,0.7,unmapped,,,,,,,,,
OFF-TM-20260211-0165,101129,Πράσα εγχώρια,1.0,pcs,1.55,unmapped,,,,,,,,,
OFF-TM-20260211-0166,135192,Ρέβες εισαγωγής,1.0,pcs,1.27,unmapped,,,,,,,,,
OFF-TM-20260211-0167,122718,Ρίγανη MASTER CHEF (180g),1.0,pcs,2.46,unmapped,,,,,,,,,
OFF-TM-20260211-0168,118508,Ρίγανη MASTER CHEF (500g),1.0,pcs,3.43,unmapped,,,,,,,,,
OFF-TM-20260211-0169,125761,Ρίγανη ΗΛΙΟΣ (500g),1.0,pcs,4.03,unmapped,,,,,,,,,
OFF-TM-20260211-0170,113752,Ρίγανη ΗΛΙΟΣ (50g),1.0,pcs,1.13,unmapped,,,,,,,,,
OFF-TM-20260211-0171,133723,Ρίγανη ΙΝΔΙΑ (500g),1.0,pcs,4.62,unmapped,,,,,,,,,
OFF-TM-20260211-0172,114093,Ρίγανη ΙΝΔΙΑ (50g),1.0,pcs,1.16,unmapped,,,,,,,,,
OFF-TM-20260211-0173,151480,Ραδίκια άγρια καλλιεργημένα εγχώρια,1.0,pcs,1.56,unmapped,,,,,,,,,
OFF-TM-20260211-0174,101132,Ραντίτσιο εγχώριο,1.0,pcs,2.2,unmapped,,,,,,,,,
OFF-TM-20260211-0175,107507,Ραπανάκια εισαγωγής (125g),1.0,pcs,0.77,unmapped,,,,,,,,,
OFF-TM-20260211-0176,160087,Ρόκα baby άγρια ΠΕΡΙΒΟΛΙΑ ΒΕΖΥΡΟΓΛΟΥ Φρέσκα Φύλλα Ελληνικά (1kg),1.0,pcs,6.1,unmapped,,,,,,,,,
OFF-TM-20260211-0177,133214,Ρόκα ματσάκι εγχώρια (100g),1.0,pcs,0.62,unmapped,,,,,,,,,
OFF-TM-20260211-0178,146123,Σέλερι εγχώριο,1.0,pcs,1.55,unmapped,,,,,,,,,
OFF-TM-20260211-0179,184761,Σαλάτα BABY LEAF πιπεράτη Ημαθίας (150g),1.0,pcs,1.56,unmapped,,,,,,,,,
OFF-TM-20260211-0180,200574,Σαλάτα BEZΙΡΟΓΛΟΥ Kale Mix Baby Leaf (150g),1.0,pcs,1.42,unmapped,,,,,,,,,
OFF-TM-20260211-0181,200576,Σαλάτα ΒΕΖΙΡΟΓΛΟΥ Super Mix Baby Leaf (150g),1.0,pcs,1.68,unmapped,,,,,,,,,
OFF-TM-20260211-0182,200575,Σαλάτα ΒΕΖΙΡΟΓΛΟΥ Valeriana Mix Baby Leaf (150g),1.0,pcs,1.75,unmapped,,,,,,,,,
OFF-TM-20260211-0183,200573,Σαλάτα ΒΕΖΙΡΟΓΛΟΥ ιταλική (150g),1.0,pcs,1.55,unmapped,,,,,,,,,
OFF-TM-20260211-0184,101130,Σαλάτα εγχώρια,1.0,pcs,0.78,unmapped,,,,,,,,,
OFF-TM-20260211-0185,201772,Σαλάτα ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ Δροσάτη (200gr),1.0,pcs,1.53,unmapped,,,,,,,,,
OFF-TM-20260211-0186,120371,Σαλάτα πράσινη κατσαρή εγχώρια,1.0,pcs,0.78,unmapped,,,,,,,,,
OFF-TM-20260211-0187,200572,Σαλάτα τραγανή ΒΕΖΙΡΟΓΛΟΥ Baby Leaf (150g),1.0,pcs,1.55,unmapped,,,,,,,,,
OFF-TM-20260211-0188,116441,Σελινόριζα εισαγωγής,1.0,pcs,1.05,unmapped,,,,,,,,,
OFF-TM-20260211-0189,120384,Σικορέ εισαγωγής,1.0,pcs,4.16,unmapped,,,,,,,,,
OFF-TM-20260211-0190,141033,Σκόρδα εισαγωγής,1.0,pcs,4.12,unmapped,,,,,,,,,
OFF-TM-20260211-0191,140549,Σκόρδα εισαγωγής 3τεμ.,1.0,pcs,1.13,unmapped,,,,,,,,,
OFF-TM-20260211-0192,151830,Σκόρδα σε λάδι και ρίγανη πολτοποιημένο (2kg),1.0,pcs,12.4,unmapped,,,,,,,,,
OFF-TM-20260211-0193,171521,Σουβλάκι φρέσκων μανιταριών (250g),1.0,pcs,2.98,unmapped,,,,,,,,,
OFF-TM-20260211-0194,183473,Σπανάκι εγχώριο,1.0,pcs,1.82,unmapped,,,,,,,,,
OFF-TM-20260211-0195,114086,Σταφύλια σουλτανίνα εγχώρια,1.0,pcs,2.59,unmapped,,,,,,,,,
OFF-TM-20260211-0196,154139,Σχοινόπρασο σε γλαστράκι (11cm),1.0,pcs,1.7,unmapped,,,,,,,,,
OFF-TM-20260211-0197,152865,Τσάιβς Μαραθώνα (25g),1.0,pcs,1.35,unmapped,,,,,,,,,
OFF-TM-20260211-0198,139736,Φινόκιο εισαγωγής,1.0,pcs,2.3,unmapped,,,,,,,,,
OFF-TM-20260211-0199,146161,Φράουλες εγχώριες,1.0,pcs,6.4,unmapped,,,,,,,,,
OFF-TM-20260211-0200,114087,Φραγκοστάφυλο εισαγωγής (125g),1.0,pcs,3.5,unmapped,,,,,,,,,
OFF-TM-20260211-0201,159434,Φύλλα άγριας ρόκας ΠΕΡΙΒΟΛΙΑ ΒΕΖΥΡΟΓΛΟΥ (100g),1.0,pcs,0.94,unmapped,,,,,,,,,
OFF-TM-20260211-0202,159435,Φύλλα σπανακιού ΠΕΡΙΟΒΟΛΙΑ ΒΕΖΥΡΟΓΛΟΥ (100g),1.0,pcs,1.03,unmapped,,,,,,,,,
OFF-TM-20260211-0203,207909,ΧΑΛΒΑΤΖΗΣ παντζάρι ολόκληρο στον ατμό βιολογικό 400g και 100g δώρο,1.0,pcs,2.68,unmapped,,,,,,,,,
OFF-TM-20260211-0204,215086,Χουρμάδες Sukkari 200g,1.0,pcs,3.5,unmapped,,,,,,,,,
