needs_review_id,supplier_sku,raw_desc,qty,unit_raw,net_price,issue_code,suggestion_1,suggestion_2,suggestion_3,set_product_id,set_unit,set_pack_size,set_pack_unit,persist_mode,reason
OFF-ALI-20260212-0018,F0018,Scallops (Frozen),5.0,kg,18.4,unmapped,,,,PROD-ALI-ROUND1-F0018,,5.0,kg,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0019,F0019,Squid Rings (Frozen),1.0,kg,21.83,unmapped,,,,PROD-ALI-ROUND1-F0019,,1.0,kg,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0020,F0020,Fish Balls (Frozen),1.0,kg,11.7,unmapped,,,,PROD-ALI-ROUND1-F0020,,1.0,kg,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0021,F0021,Yakitori Skewers (Frozen),1.0,kg,27.39,unmapped,,,,PROD-ALI-ROUND1-F0021,,1.0,kg,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0022,F0022,Beef Slices (Frozen),5.0,kg,23.5,unmapped,,,,PROD-ALI-ROUND1-F0022,,5.0,kg,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0023,F0023,Pork Belly Slices (Frozen),5.0,kg,26.79,unmapped,,,,PROD-ALI-ROUND1-F0023,,5.0,kg,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0024,F0024,Vegetable Mix (Frozen),1.0,kg,25.9,unmapped,,,,PROD-ALI-ROUND1-F0024,,1.0,kg,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0025,F0025,Udon Noodles (Frozen),1.0,kg,19.96,unmapped,,,,PROD-ALI-ROUND1-F0025,,1.0,kg,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0026,F0026,Sushi Rice Cooked (Frozen),1.0,kg,26.44,unmapped,,,,PROD-ALI-ROUND1-F0026,,1.0,kg,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0027,F0027,Mochi Ice Cream (Frozen),6.0,pcs,9.77,unmapped,,,,PROD-ALI-ROUND1-F0027,,6.0,pcs,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0028,F0028,Takoyaki (Frozen),1.0,kg,11.92,unmapped,,,,PROD-ALI-ROUND1-F0028,,1.0,kg,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0029,F0029,Kani Salad (Frozen),1.0,kg,8.9,unmapped,,,,PROD-ALI-ROUND1-F0029,,1.0,kg,sku_map,alios_real_round1_top50_plus
OFF-ALI-20260212-0030,F0030,Salmon Belly (Frozen),5.0,kg,14.51,unmapped,,,,PROD-ALI-ROUND1-F0030,,5.0,kg,sku_map,alios_real_round1_top50_plus
